,IRIS,LIBCOM,TYP_IRIS,C16_PMEN_MENSFAM,C16_PMEN_MENHSEUL,C16_PMEN_MENFSEUL,C16_PMEN_MENCOUPSENF,C16_PMEN_MENCOUPAENF,C16_PMEN_MENFAMMONO,C16_PMEN_CS1,C16_PMEN_CS2,C16_PMEN_CS3,C16_PMEN_CS4,C16_PMEN_CS5,C16_PMEN_CS6,C16_PMEN_CS7,C16_PMEN_CS8
1159,026910205,Saint-Quentin,H,48.48486284607846,100.34889645144202,164.97904018323922,180.85079013746807,456.062752872251,348.69334308769095,0.0,74.93260301201477,6.40545913284706,71.05348382494249,261.6588666870302,391.4296846904828,326.2061023097702,167.7334859210823
1160,026910206,Saint-Quentin,H,48.54134159529021,73.78456585009964,335.05462561492425,239.18598773907948,374.0636255033064,373.9776823563042,0.0,31.577939668011616,8.482945212829838,102.62589183873868,290.0946924143533,254.1214350020388,499.6458548339679,258.059069689064
1161,026910207,Saint-Quentin,H,33.29038006155799,125.6542468107294,319.07492858606474,332.58763952394554,537.2380356611512,290.7976621865931,0.0,42.21453347936543,27.82228063121317,113.86522790832416,403.2370839980684,393.9499551169832,467.7949212857053,189.75889041038235
1162,026910208,Saint-Quentin,H,21.36071215049835,76.48376540224483,149.7288981436299,413.9923781596198,658.1491718030545,181.5493089791896,0.0,94.8624476292449,136.68873189653212,370.4609710765704,218.1077971093465,227.8283677632923,374.94298301481007,78.3729361484407
1163,026910209,Saint-Quentin,H,50.9624687301859,152.2672793004618,269.7557813160385,477.98805605908007,663.1010629441963,260.9068461394603,0.0,57.741692103485,314.55047998469564,299.643664821731,275.52572124188373,314.75056715186173,497.2390633401343,115.5303058456316
1165,026910301,Saint-Quentin,H,65.99614243806444,286.5259881932234,298.4000815699266,401.41400876846393,735.9370764495825,343.24217888777395,6.18067697893416,141.30487534357326,153.6011603981291,319.11256115481183,470.5343033741745,417.7362076299058,390.39947436972005,232.6462170577862
1166,026910302,Saint-Quentin,H,25.90752014817352,140.61279600580417,248.76830173098784,522.2646303144346,676.2068528348872,258.4647040722724,0.0,59.66054220584282,85.44483903408893,320.1270071647345,385.8017196636493,431.05302533481625,482.7950157761502,107.34265592727763
1167,026910303,Saint-Quentin,H,34.655158863876935,150.50409263777937,376.4207081387498,644.0277118718575,794.3892656993879,507.04390400889326,0.0,25.654522155437643,56.68521391964557,189.78978222128416,552.2397335477775,702.1286776795456,732.1828561919422,248.3600555049121
1168,026910304,Saint-Quentin,H,89.49358139405668,278.4236730989445,411.4622632734011,818.4394785532496,1409.0560611787396,684.9356997185964,0.0,135.60050669132562,82.58263860441369,525.5441463530542,709.030531014329,1064.8925375051974,782.3911282535009,391.769268795167
1169,026910401,Saint-Quentin,H,48.38759098360523,153.13715974986877,183.02133559062253,606.6708116071665,1375.9998507550229,491.262880036636,9.131177257041,64.60410374629991,173.14146338629374,330.38965751984574,694.3380678745759,839.9401809050247,543.0833966220675,203.8515814117733
1170,026910402,Saint-Quentin,H,37.229488237277806,116.5854857854199,192.3595683566588,357.29811965773393,937.044010817128,354.07985773095163,0.0,60.81959933261383,79.30413907252726,304.0648205678487,442.7186408979106,610.8316425635808,327.8000934869718,169.05759466371688
1171,026910403,Saint-Quentin,H,85.04744470661761,118.30388722217994,193.0118069774757,571.0432335806994,1012.6055963891351,260.5460456696986,12.0070586117208,75.51329803525061,52.2311858020583,311.1283913705583,491.1772051351398,563.920522539835,621.4132566510609,113.16709640018271
1172,026910501,Saint-Quentin,H,94.047877587655,183.2401646035051,298.24280807361305,594.3864595417685,1014.9135752726352,429.8795351810898,0.0,99.57901232628748,60.89781784214385,321.53997190232866,551.9426903465984,753.132890845141,573.7104972417749,253.9075397559924
1173,026910502,Saint-Quentin,H,7.041980492895796,117.6980286012716,147.83194460589957,296.9052729409439,627.7555025916957,224.33149434568918,10.75890821935492,47.936269361469,107.01099159155352,280.1001400554012,288.28545111873734,266.80913124887263,338.7161820667601,81.94714991624701
1174,026910503,Saint-Quentin,H,82.0405066061369,144.47877283969947,268.3267469320515,374.8732544860088,1008.5516822310402,522.6015727548099,0.0,47.6386896580956,18.88298255555627,225.73988930733884,564.4843923424708,803.5260026542828,425.4176140235626,315.1829653084401
1175,026910504,Saint-Quentin,H,34.88670025018028,62.66822288646349,206.8995776038719,592.7346714605607,914.0225386155302,260.520764330808,9.29782376225931,15.56584787360816,67.58256817902775,305.80036133309426,392.459688664193,482.117744968913,680.9469046169802,117.9615357493388
1177,026910601,Saint-Quentin,H,91.18477869682054,234.7540063770684,336.3442973803016,825.8408768023422,1559.3829577042366,500.46586062849394,6.13967889126156,168.05187321118424,275.63409557926326,517.4474572782816,770.862251620571,982.2135308330452,601.2298205199517,226.3940696557048
1206,027220101,Soissons,H,15.94780093945212,95.20088922193963,179.6929830666416,454.1424038846132,1340.4522282728797,430.0534390192361,0.0,106.59275114970175,29.19756789848596,197.1232296844724,424.82843477644025,943.0448420316736,563.7368608983006,250.96605796568747
1207,027220102,Soissons,H,18.86041626432874,100.85667115893402,101.42881270829275,141.90404234643836,870.7537303887087,383.4328532391712,0.0,32.914638580897055,4.78517559682598,87.39683350508581,205.8423333881897,683.6355175075317,230.4696186351285,372.192408892215
1208,027220103,Soissons,H,21.01159790005514,142.09455931805184,135.55178461592175,207.3164586392561,969.053501712712,463.2415039498666,0.0,45.01691109873976,13.38087313504747,171.3176919526344,483.15921263447535,765.3921766240569,271.64511077104424,188.35742991986527
1209,027220201,Soissons,H,67.66240593721542,165.30999639021715,351.8123530570661,358.6136802620921,543.007642624526,387.3526300649595,2.43670046681435,44.31001638518965,95.40475339413156,211.19699960150808,379.0471005057138,493.9172657775824,530.7712186485687,116.67465355656782
1210,027220301,Soissons,H,11.08663995104864,87.21097817882828,240.593565071136,705.1187154778677,703.7243730572927,102.5178935991936,11.21056913230944,114.73801428356052,287.8094313188216,267.55680595954107,212.69358417761015,250.2744644555093,640.4201166324367,65.54917937557813
1211,027220401,Soissons,H,34.97605589191055,177.6846545571178,370.9036375932049,519.9156309650214,701.387518986427,378.1900084165417,0.0,38.62887487165073,47.85662659909229,202.1042720883563,471.5485716747901,677.2156950248361,533.6903372076325,212.01312894386524
1212,027220501,Soissons,H,17.87544677042194,164.58254328845894,259.0725826695959,706.4759383516443,785.8773340824681,188.64620788866182,0.0,147.3612695570701,312.9528971652081,350.7372358470762,347.21812007942464,273.2214776745141,608.4150763298527,82.62397639810507
1213,027220502,Soissons,H,125.53290734649327,288.50046537560723,521.1795499126208,605.2609843108442,682.0600625261908,415.0774100896421,0.0,57.78471655453253,244.22215861121165,369.26962323000623,446.36720257806167,586.7135065800513,683.1669705026834,250.08720150485144
1214,027220503,Soissons,H,43.42027061692741,398.7773742767265,435.0734092227296,718.1328299756018,814.6717907068124,401.4605694104598,13.92759202232573,163.50958956637956,414.4800507191895,471.9467530543673,443.6755533010087,475.0220928811944,597.6560519135949,231.31856075119748
1215,027220601,Soissons,H,68.64827627606843,116.5596605621273,85.2787777061384,253.8940838061485,1038.361821067994,245.0017177265616,0.0,102.58278468277322,46.0267014582073,86.99777895244875,323.8805892281578,763.8033163486466,263.5667000112316,220.886466463573
1216,027220701,Soissons,H,38.1547041717993,195.82117459286468,258.0114141494875,588.5963073590837,998.3902438786948,287.4331318725357,0.0,77.62013069687681,275.1786913691574,352.6945455922033,592.1323827095265,468.2618688028362,501.7961229146581,98.72323393920723
1217,027220801,Soissons,H,13.00641691589596,202.72952588942067,249.30877882422624,416.7527982564936,694.8160524631744,288.8252409281604,1.02733831406528,65.61866185093672,103.3382570993508,242.36053334291924,378.1280952266734,602.9143346374666,379.8673721465872,92.18422065937202
1218,027220901,Soissons,H,53.18173658589947,291.98193922298924,319.7933450934796,575.9882443114213,780.1734935566393,176.2203311238946,10.43954641634512,134.87488715179018,197.13537906207483,273.5561446505548,401.64159207758473,451.9248152627758,485.79117958029593,241.97554569290224
1234,027380101,Tergnier,H,18.9837563405959,89.17488169537774,91.5113748968242,360.7936168298883,582.2402640501409,206.06895568170117,0.0,21.00912200127634,13.35757947649885,217.8930442768391,251.60324898682012,401.9204231367801,334.23485767322023,108.7545739430935
1235,027380102,Tergnier,H,78.5736840591317,65.47944898608309,93.06389615759284,274.25301679777834,781.2955962049689,216.88276357159197,0.0,59.94146535668627,40.1767019030488,204.04548186510803,270.76110491910447,581.7850963452181,217.7721027345212,135.06645265345998
1236,027380201,Tergnier,H,20.61555861702756,124.73618404479484,220.0716020337078,624.9234490032102,996.535987167482,306.20137751903593,0.0,37.41379316059742,97.9340518944527,300.51828249440825,454.14086465665633,689.3182013325121,597.3861511423623,116.37281370426928
1237,027380301,Tergnier,H,48.9355358044791,129.45817909888154,267.6087003194809,572.4392407259866,1004.9317896261504,370.20075164468915,0.0,73.96018237904696,89.15968471988361,317.0451417445923,508.9775293948256,580.6773160896078,606.1234829979115,217.63085989379977
1238,027380302,Tergnier,H,66.0487040573351,206.13775491963665,252.0412620370701,561.5664525779192,1066.5897656253542,532.7819030578689,0.0,95.7166982190459,125.19116614275605,255.837097232944,561.8202485650478,818.56919908875,563.2505581758137,264.7808748508268
1239,027380401,Tergnier,H,53.98740487304857,228.79527757202104,325.52966908685585,805.2976445986983,1475.8969791038808,337.4427335531188,0.0,78.03575132125448,118.0244894999885,453.6024542455028,719.9538811340553,859.783811832854,787.3104041283455,210.2389166256228
1310,028100102,Villers-Cotterêts,H,41.73234735650697,180.04533429934395,193.30803716165693,525.5600011618449,920.8636304154544,318.99349629193745,5.92914301760138,77.89574011064018,155.80496962564084,298.5891492391134,480.5416945393495,607.8097847272536,489.1848338313032,64.74753159584225
1311,028100202,Villers-Cotterêts,H,68.93369855648153,277.8259140631633,318.0555687382384,618.4210304082524,1145.5703742843914,331.4490616055771,0.0,114.84412548955883,210.28460078579056,550.8334814679173,583.0932087744237,710.3753543915414,532.5950324812266,58.22984426564566
1312,028100302,Villers-Cotterêts,H,40.20098011033643,95.77751690825876,166.78331789798855,629.449123171285,1740.945405943934,333.5115373897923,12.15084448503336,139.11237348594415,211.8079369309951,718.4938366353322,526.6886063894951,865.4268496839053,476.1158555791425,56.87157823174733
1313,028100401,Villers-Cotterêts,H,31.66921328288238,156.2308901683432,157.94297770348783,336.8062523262413,1328.0517977963311,579.8790263004302,14.14243291067064,13.32251461438552,50.07790975451761,415.32968038570544,600.6125401854599,1011.2852099078232,299.5046326797552,186.3052371393985
1358,030230101,Bellerive-sur-Allier,H,85.03746988309324,96.2001061363533,278.4739914473385,652.7775983630544,726.8623341985684,319.7458151582065,0.0,24.99702581248618,312.255365002324,333.5153639538104,330.1890705531975,323.2413134042957,749.6999545617764,85.19922189872416
1359,030230102,Bellerive-sur-Allier,H,20.0927848912694,121.5159235406568,283.5371549281992,642.9691165206208,519.4287541187872,219.99093985852969,0.0,139.22578662499257,115.01960764381094,267.9405980239638,386.0399619463221,199.0461144871512,685.0731146892404,15.1894904425821
1360,030230103,Bellerive-sur-Allier,H,45.08981070375558,96.2001061363533,187.3370487918459,512.3660147273697,685.1487532884486,229.721370168334,5.0631634808607,94.29864462288612,279.483140315568,189.93358002116975,234.2344268770783,336.7915345471736,503.0428188166332,113.01579513473744
1361,030230104,Bellerive-sur-Allier,H,0.0,182.1475583492639,329.1056262559455,858.0604981108669,783.0774175897142,179.57214212572296,0.0,110.03637867903694,323.6269475952901,368.16663170201946,283.6820980470296,244.39146645326483,936.6373208115874,65.42239914328508
1420,030820101,Commentry,H,50.0,155.0,135.0,680.0,930.0,135.0,20.0,150.0,120.0,355.0,355.0,405.0,610.0,70.0
1421,030820102,Commentry,H,50.0,240.0,400.0,615.0,535.0,265.0,0.0,75.0,30.0,220.0,440.0,375.0,800.0,165.0
1422,030820103,Commentry,H,15.0,255.0,285.0,710.0,445.0,230.0,0.0,95.0,40.0,190.0,385.0,395.0,715.0,120.0
1435,030950101,Cusset,H,48.49474739648331,251.9292347076336,422.922368818748,354.43045367124336,504.3565115164433,439.4255696526509,2.90391713701671,73.07357454645154,58.71320267704696,242.17966723680564,511.46792178095336,349.937721721344,542.0229908095856,241.2598898539985
1436,030950102,Cusset,H,63.48986155805768,145.0536109559021,161.13782025448916,543.8728658263277,479.02161843608815,287.5716642153695,0.0,79.97204746231252,143.65784135892733,242.3422313591549,319.26162342373584,301.552503740604,491.57866603735806,101.7825278641417
1437,030950103,Cusset,H,47.83510688293321,243.80995314748483,426.8749486763398,614.5505581973999,981.5014565293956,527.5917582124905,0.0,72.13724025432886,113.17286411301392,423.15624799346864,705.8009934034905,620.2830638831678,595.3960800001582,312.217291998416
1440,030950111,Cusset,H,32.09627360396875,113.44879367576247,240.56623772555295,681.7953926581955,677.9825437831688,250.66777477702584,0.0,123.82360220636204,125.2882269315245,253.5739400041253,357.3428888052436,406.4630220100619,667.2010927100225,62.8642435563345
1446,031010101,Domérat,H,10.08990340010248,116.03388910117852,277.4723435028182,1099.7994706111704,1140.1590842115802,181.61826120184466,20.17980680020496,221.97787480225452,146.30359930148597,514.5850734052265,398.551184304048,474.2254598048166,958.5408230097356,90.80913060092232
1447,031010102,Domérat,H,10.08990340010248,216.9329231022033,358.14680799662705,1014.0352917102992,1034.2150985105045,449.0007013045604,0.0,151.3485510015372,161.4384544016397,479.2704115048678,575.1244938058413,549.8997353055852,1079.5749011039543,85.76417890087107
1448,031010103,Domérat,H,20.17980680020496,166.48340610169092,262.33748840266446,1064.4848087108116,1014.0352917102992,227.0228265023058,30.26971020030744,161.4384544016397,136.2136959013835,474.2254598048166,534.7648802054315,317.8319571032281,978.7206298099404,121.07884080122976
1465,031180101,Gannat,H,75.06327890561865,245.2067110916876,405.3417060903407,770.6496634310181,1145.9660579591114,380.3206131218012,65.05484171820282,260.2193668728113,115.09702765528192,360.3037387469696,445.375454840004,765.6454448373103,775.653882024726,235.19827390427176
1466,031180102,Gannat,H,55.04640453078701,200.1687437483164,215.1813995294401,735.6111085345873,925.7804398359632,420.35436187146445,45.03796734337119,165.13018885188555,250.2109296853955,390.329050309217,515.4345151519148,350.2953015595537,740.6243518687706,95.08015328045028
1531,031850101,Montluçon,H,28.857914694968763,521.2907880761138,653.9493112308835,494.1739094775415,636.0805594163082,230.04584884177257,0.0,194.98161286345163,451.4131969967462,355.8160256918944,351.56555651952453,295.8500015479476,670.2352958430037,244.5366422750203
1532,031850102,Montluçon,H,57.90756556124089,352.7483503589809,591.7323620205848,484.71050386074336,499.7750640670556,346.1026949398797,2.94984086752577,54.98716576766546,273.9756453011166,394.3545707951818,445.2635584570663,302.3551455764557,654.911661295057,204.17895274841632
1533,031850103,Montluçon,H,13.824336507973614,217.28795604727264,328.7337614295548,430.04520122897713,461.61576260119045,163.04924939536508,0.0,29.14896972993353,111.0600447375472,231.3159949098149,387.09357185967474,247.3793123800679,493.4299658657675,115.128407727528
1534,031850104,Montluçon,H,11.96903907059566,201.80857328616923,268.2644075398832,379.2618082087899,442.8772675733695,173.97541177662686,0.0,84.82346733757852,77.94633772214642,177.31748058908312,255.94915543157808,332.4110388458381,440.4196340727369,109.28939345647308
1535,031850105,Montluçon,H,19.49421674018609,110.38753314122418,250.44446094269463,416.2107447775696,621.8584489825803,228.32597173501213,0.0,54.88245982565216,16.48699830615534,131.08013492942598,264.02317807572484,412.4334720526653,528.9976230568539,238.8175100727894
1536,031850106,Montluçon,H,72.44408937555455,452.61474581628414,662.2412458598213,705.507246823795,772.746335918304,448.1516734360918,0.0,135.1441541917926,151.20577097875076,270.84872123015833,653.4984139867375,612.405907125805,957.9285585232086,332.6738111933978
1538,031850108,Montluçon,H,84.72511128461107,273.64822960974567,456.76414533177615,630.5679228436519,734.0669532974201,328.67605976241276,3.14795687490469,75.55972081884796,246.0997023511067,473.78103204220616,491.6290608358376,416.3581125278441,656.2634497498143,145.60938692905623
1540,031850110,Montluçon,H,43.14856386333676,258.21353992828364,400.14049208988416,871.1779213547288,1011.4993248648764,292.78042064422425,3.21494420704313,123.21338370621976,344.11904804043047,389.64761322744255,630.7050483598264,370.2454956594938,918.4430838708482,97.3716456740298
1541,031850111,Montluçon,H,32.94614626212972,83.34859885207437,263.5273487163584,689.5124243085188,753.5009422969997,206.1941559087573,0.0,76.70268775932956,213.42772288978807,320.95933272874885,419.00389807337865,275.3487527874002,690.4520341085774,33.13518799761549
